Storks (2016),"Animation, Adventure, Comedy","Storks have moved on from delivering babies to packages. But when an order for a baby appears, the best delivery stork must scramble to fix the error by delivering the baby."
Alvin and the Chipmunks: The Road Chip (2015),"Animation, Adventure, Comedy",The Chipmunks believe that Dave plans to propose to his new girlfriend in Miami.--and dump them. They have three days to get to him and save themselves not only from losing Dave but also from gaining a terrible stepbrother.
The Zero Theorem (2013),"Comedy, Drama, Fantasy","A hugely talented but socially isolated computer operator is tasked by Management to prove the Zero Theorem: that the universe ends as nothing, rendering life meaningless. But meaning is what he already craves."
A Monster Calls (2016),"Adventure, Drama, Family","Conor, a twelve-year-old boy, encounters an ancient tree monster who proceeds to help him cope with his mother's terminal illness and being bullied in school."
Charlotte's Web (2006),"Adventure, Comedy, Family","Wilbur the pig is scared of the end of the season, because he knows that come that time, he will end up on the dinner table. He hatches a plan with Charlotte, a spider that lives in his pen, to ensure that this will never happen."
Dumbo (2019),"Adventure, Family, Fantasy","A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer."
Ladyhawke (1985),"Adventure, Comedy, Drama","The thief Gaston escapes the dungeon of medieval Aquila through the latrine. Soldiers are about to kill him when Navarre saves him. Navarre, traveling with his spirited hawk, plans to kill the bishop of Aquila with help from Gaston."
The Last Witch Hunter (2015),"Action, Adventure, Fantasy",The last witch hunter is all that stands between humanity and the combined forces of the most horrifying witches in history.
Priest (2011),"Action, Fantasy, Horror",A priest disobeys church law to track down the vampires who kidnapped his niece.
Oxygène (2021),"Drama, Fantasy, Sci-Fi","A woman wakes in a cryogenic chamber with no recollection of how she got there. As she's running out of oxygen, she must rebuild her memory to find a way out of her nightmare."
The Polar Express (2004),"Animation, Adventure, Comedy","On Christmas Eve, a young boy embarks on a magical adventure to the North Pole on the Polar Express, while learning about friendship, bravery, and the spirit of Christmas."
Penelope (2006),"Comedy, Fantasy, Romance","A modern romantic tale about a young aristocratic heiress born under a curse that can only be broken when she finds true love with ""one who will accept her as one of their own."""
Son of the Mask (2005),"Comedy, Family, Fantasy","Tim Avery, an aspiring cartoonist, finds himself in a predicament when his dog stumbles upon the mask of Loki. Then after conceiving an infant son ""born of the mask"", he discovers just how looney child raising can be."
All Dogs Go to Heaven (1989),"Animation, Adventure, Comedy","A canine angel, Charlie, sneaks back to earth from heaven but ends up befriending an orphan girl who can speak to animals. In the process, Charlie learns that friendship is the most heavenly gift of all."
Hereafter (2010),"Drama, Fantasy, Romance","A drama centered on three people - a blue-collar American, a French journalist and a London school boy - who are touched by death in different ways."
Ghost Rider: Spirit of Vengeance (2011),"Action, Adventure, Fantasy","Johnny Blaze, tortured by the Ghost Rider's curse, gets a chance of redemption through protecting the Devil's son, whose father is pursuing him."
Colossal (2016),"Comedy, Drama, Fantasy","Gloria is an out-of-work party girl forced to leave her life in New York City and move back home. When reports surface that a giant creature is destroying Seoul, she gradually comes to the realization that she is somehow connected to this phenomenon."
Mirror Mirror (I) (2012),"Adventure, Comedy, Drama",An evil queen steals control of a kingdom and an exiled princess enlists the help of seven resourceful rebels to win back her birthright.
Always (1989),"Drama, Fantasy, Romance",The spirit of a recently deceased expert pilot mentors a newer pilot while watching him fall in love with the girlfriend that he left behind.
Angels in the Outfield (1951),"Comedy, Family, Fantasy",The Pittsburgh Pirates' brash and abusive manager receives the help of an angel to win games and become a better person in the process.
Winchester (2018),"Drama, Fantasy, Horror","Ensconced in her sprawling San Jose, California mansion, eccentric firearm heiress Sarah Winchester (Dame Helen Mirren) believes she is haunted by the souls of people killed by the Winchester repeating rifle."
It's a Boy Girl Thing (2006),"Comedy, Fantasy, Romance","Sworn enemies find themselves in each other's bodies, and use this to ruin each other's lives."
The Shack (I) (2017),"Drama, Fantasy","A grieving man receives a mysterious, personal invitation to meet with God at a place called ""The Shack."""
Alvin and the Chipmunks: The Squeakquel (2009),"Animation, Adventure, Comedy","The world-famous singing preteen chipmunk trio return to contend with the pressures of school, celebrity, and a rival female music group known as The Chipettes."
The Curse of the Were-Rabbit (2005),"Animation, Adventure, Comedy","Wallace and his loyal dog, Gromit, set out to discover the mystery behind the garden sabotage that plagues their village and threatens the annual giant vegetable growing contest."
Peter Rabbit (2018),"Adventure, Comedy, Crime",A rebellious rabbit tries to sneak into a farmer's vegetable garden.
Descendants: The Rise of Red (),"Action, Adventure, Family","Follows Red, daughter of the Queen of Hearts, and Chloe, daughter of Cinderella, as they team up to save Auradon by traveling in back in time using the White Rabbit's pocket watch, to stop an event that would cause grave consequences."
Fantasia (1940),"Animation, Family, Fantasy","A collection of animated interpretations of great works of Western classical music, ranging from the abstract to depictions of mythology and fantasy, and settings including the prehistoric, supernatural and sacred."
UglyDolls (2019),"Animation, Adventure, Comedy","An animated adventure in which the free-spirited UglyDolls confront what it means to be different, struggle with a desire to be loved, and ultimately discover who you truly are is what matters most."
Mighty Aphrodite (1995),"Comedy, Fantasy, Romance","When he discovers his adopted son is a genius, a New York sportswriter seeks out the boy's birth mother: a ditzy porn star and prostitute."
"20,000 Leagues Under the Sea (1954)","Adventure, Drama, Family","A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo."
Gremlins 2: The New Batch (1990),"Comedy, Fantasy, Horror","The Gremlins are back, and this time, they've taken control of a New York City media mogul's high-tech skyscraper."
Kubo and the Two Strings (2016),"Animation, Action, Adventure",A young boy named Kubo must locate a magical suit of armour worn by his late father in order to defeat a vengeful spirit from the past.
Il fiore delle mille e una notte (1974),"Comedy, Drama, Fantasy","In ancient Arabia, a beautiful slave girl chooses a youth to be her new master, then she is kidnapped and they must search for each other. Stories are told within stories: love, travel and the whims of destiny."
The Forbidden Kingdom (2008),"Action, Adventure, Fantasy","A discovery made by a kung fu obsessed American teen sends him on an adventure to ancient China, where he joins up with a band of martial arts warriors in order to free the imprisoned Monkey King."
Ghosts of Girlfriends Past (2009),"Comedy, Fantasy, Romance","While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends."
The Craft: Legacy (2020),"Drama, Fantasy, Horror",A group of high school students form a coven of witches.
